timesteps,nodes,techs,source_use_max
2019-01-07 20:00:00,netherlands,solar,0.0
2019-01-07 21:00:00,netherlands,offshore_wind,0.9075
2019-01-07 21:00:00,netherlands,onshore_wind,0.755
2019-01-07 21:00:00,netherlands,solar,0.0
2019-01-07 22:00:00,netherlands,offshore_wind,0.9161
2019-01-07 22:00:00,netherlands,onshore_wind,0.7704
2019-01-07 22:00:00,netherlands,solar,0.0
2019-01-07 23:00:00,netherlands,offshore_wind,0.9218
2019-01-07 23:00:00,netherlands,onshore_wind,0.7801
2019-01-07 23:00:00,netherlands,solar,0.0
2019-01-08 00:00:00,netherlands,offshore_wind,0.9314
2019-01-08 00:00:00,netherlands,onshore_wind,0.7894
2019-01-08 00:00:00,netherlands,solar,0.0
2019-01-08 01:00:00,netherlands,offshore_wind,0.9433
2019-01-08 01:00:00,netherlands,onshore_wind,0.8096
2019-01-08 01:00:00,netherlands,solar,0.0
2019-01-08 02:00:00,netherlands,offshore_wind,0.9544
2019-01-08 02:00:00,netherlands,onshore_wind,0.8297
2019-01-08 02:00:00,netherlands,solar,0.0
2019-01-08 03:00:00,netherlands,offshore_wind,0.9625
2019-01-08 03:00:00,netherlands,onshore_wind,0.8514
2019-01-08 03:00:00,netherlands,solar,0.0
2019-01-08 04:00:00,netherlands,offshore_wind,0.969
2019-01-08 04:00:00,netherlands,onshore_wind,0.8691
2019-01-08 04:00:00,netherlands,solar,0.0
2019-01-08 05:00:00,netherlands,offshore_wind,0.974
2019-01-08 05:00:00,netherlands,onshore_wind,0.8821
2019-01-08 05:00:00,netherlands,solar,0.0
2019-01-08 06:00:00,netherlands,offshore_wind,0.9754
2019-01-08 06:00:00,netherlands,onshore_wind,0.8876
2019-01-08 06:00:00,netherlands,solar,0.0
2019-01-08 07:00:00,netherlands,offshore_wind,0.9724
2019-01-08 07:00:00,netherlands,onshore_wind,0.8851
2019-01-08 07:00:00,netherlands,solar,0.0
2019-01-08 08:00:00,netherlands,offshore_wind,0.9692
2019-01-08 08:00:00,netherlands,onshore_wind,0.8769
2019-01-08 08:00:00,netherlands,solar,0.016
2019-01-08 09:00:00,netherlands,offshore_wind,0.968
2019-01-08 09:00:00,netherlands,onshore_wind,0.8755
2019-01-08 09:00:00,netherlands,solar,0.055
2019-01-08 10:00:00,netherlands,offshore_wind,0.9698
2019-01-08 10:00:00,netherlands,onshore_wind,0.8858
2019-01-08 10:00:00,netherlands,solar,0.092
2019-01-08 11:00:00,netherlands,offshore_wind,0.9723
2019-01-08 11:00:00,netherlands,onshore_wind,0.8967
2019-01-08 11:00:00,netherlands,solar,0.126
2019-01-08 12:00:00,netherlands,offshore_wind,0.9753
2019-01-08 12:00:00,netherlands,onshore_wind,0.9096
2019-01-08 12:00:00,netherlands,solar,0.143
2019-01-08 13:00:00,netherlands,offshore_wind,0.9759
2019-01-08 13:00:00,netherlands,onshore_wind,0.9111
2019-01-08 13:00:00,netherlands,solar,0.09
2019-01-08 14:00:00,netherlands,offshore_wind,0.9746
2019-01-08 14:00:00,netherlands,onshore_wind,0.903
2019-01-08 14:00:00,netherlands,solar,0.032
2019-01-08 15:00:00,netherlands,offshore_wind,0.9724
2019-01-08 15:00:00,netherlands,onshore_wind,0.8945
2019-01-08 15:00:00,netherlands,solar,0.001
2019-01-08 16:00:00,netherlands,offshore_wind,0.9673
2019-01-08 16:00:00,netherlands,onshore_wind,0.8822
2019-01-08 16:00:00,netherlands,solar,0.0
2019-01-08 17:00:00,netherlands,offshore_wind,0.958
2019-01-08 17:00:00,netherlands,onshore_wind,0.8644
2019-01-08 17:00:00,netherlands,solar,0.0
2019-01-08 18:00:00,netherlands,offshore_wind,0.9449
2019-01-08 18:00:00,netherlands,onshore_wind,0.8381
2019-01-08 18:00:00,netherlands,solar,0.0
2019-01-08 19:00:00,netherlands,offshore_wind,0.9273
2019-01-08 19:00:00,netherlands,onshore_wind,0.8043
2019-01-08 19:00:00,netherlands,solar,0.0
2019-01-08 20:00:00,netherlands,offshore_wind,0.9136
2019-01-08 20:00:00,netherlands,onshore_wind,0.7835
2019-01-08 20:00:00,netherlands,solar,0.0
2019-01-08 21:00:00,netherlands,offshore_wind,0.904
2019-01-08 21:00:00,netherlands,onshore_wind,0.7676
2019-01-08 21:00:00,netherlands,solar,0.0
2019-01-08 22:00:00,netherlands,offshore_wind,0.8909
2019-01-08 22:00:00,netherlands,onshore_wind,0.7434
2019-01-08 22:00:00,netherlands,solar,0.0
2019-01-08 23:00:00,netherlands,offshore_wind,0.8864
2019-01-08 23:00:00,netherlands,onshore_wind,0.7238
2019-01-08 23:00:00,netherlands,solar,0.0
2019-01-09 00:00:00,netherlands,offshore_wind,0.8692
2019-01-09 00:00:00,netherlands,onshore_wind,0.7025
2019-01-09 00:00:00,netherlands,solar,0.0
2019-01-09 01:00:00,netherlands,offshore_wind,0.8425
2019-01-09 01:00:00,netherlands,onshore_wind,0.669
2019-01-09 01:00:00,netherlands,solar,0.0
2019-01-09 02:00:00,netherlands,offshore_wind,0.8234
2019-01-09 02:00:00,netherlands,onshore_wind,0.6373
2019-01-09 02:00:00,netherlands,solar,0.0
2019-01-09 03:00:00,netherlands,offshore_wind,0.8049
2019-01-09 03:00:00,netherlands,onshore_wind,0.6019
2019-01-09 03:00:00,netherlands,solar,0.0
2019-01-09 04:00:00,netherlands,offshore_wind,0.7911
2019-01-09 04:00:00,netherlands,onshore_wind,0.579
2019-01-09 04:00:00,netherlands,solar,0.0
2019-01-09 05:00:00,netherlands,offshore_wind,0.7602
2019-01-09 05:00:00,netherlands,onshore_wind,0.5436
2019-01-09 05:00:00,netherlands,solar,0.0
2019-01-09 06:00:00,netherlands,offshore_wind,0.7401
2019-01-09 06:00:00,netherlands,onshore_wind,0.534
2019-01-09 06:00:00,netherlands,solar,0.0
2019-01-09 07:00:00,netherlands,offshore_wind,0.7174
2019-01-09 07:00:00,netherlands,onshore_wind,0.5324
2019-01-09 07:00:00,netherlands,solar,0.0
2019-01-09 08:00:00,netherlands,offshore_wind,0.6887
2019-01-09 08:00:00,netherlands,onshore_wind,0.5144
2019-01-09 08:00:00,netherlands,solar,0.066
2019-01-09 09:00:00,netherlands,offshore_wind,0.6603
2019-01-09 09:00:00,netherlands,onshore_wind,0.4799
2019-01-09 09:00:00,netherlands,solar,0.2
2019-01-09 10:00:00,netherlands,offshore_wind,0.6256
2019-01-09 10:00:00,netherlands,onshore_wind,0.4475
2019-01-09 10:00:00,netherlands,solar,0.313
2019-01-09 11:00:00,netherlands,offshore_wind,0.6935
2019-01-09 11:00:00,netherlands,onshore_wind,0.531
2019-01-09 11:00:00,netherlands,solar,0.363
2019-01-09 12:00:00,netherlands,offshore_wind,0.7248
2019-01-09 12:00:00,netherlands,onshore_wind,0.5915
2019-01-09 12:00:00,netherlands,solar,0.342
2019-01-09 13:00:00,netherlands,offshore_wind,0.7101
2019-01-09 13:00:00,netherlands,onshore_wind,0.5687
2019-01-09 13:00:00,netherlands,solar,0.241
2019-01-09 14:00:00,netherlands,offshore_wind,0.6972
2019-01-09 14:00:00,netherlands,onshore_wind,0.5362
2019-01-09 14:00:00,netherlands,solar,0.097
2019-01-09 15:00:00,netherlands,offshore_wind,0.6831
2019-01-09 15:00:00,netherlands,onshore_wind,0.5175
2019-01-09 15:00:00,netherlands,solar,0.003
2019-01-09 16:00:00,netherlands,offshore_wind,0.6747
2019-01-09 16:00:00,netherlands,onshore_wind,0.5
2019-01-09 16:00:00,netherlands,solar,0.0
2019-01-09 17:00:00,netherlands,offshore_wind,0.688
2019-01-09 17:00:00,netherlands,onshore_wind,0.4947
2019-01-09 17:00:00,netherlands,solar,0.0
2019-01-09 18:00:00,netherlands,offshore_wind,0.6765
2019-01-09 18:00:00,netherlands,onshore_wind,0.4788
2019-01-09 18:00:00,netherlands,solar,0.0
2019-01-09 19:00:00,netherlands,offshore_wind,0.6405
2019-01-09 19:00:00,netherlands,onshore_wind,0.4493
2019-01-09 19:00:00,netherlands,solar,0.0
2019-01-09 20:00:00,netherlands,offshore_wind,0.5781
2019-01-09 20:00:00,netherlands,onshore_wind,0.4063
2019-01-09 20:00:00,netherlands,solar,0.0
2019-01-09 21:00:00,netherlands,offshore_wind,0.5151
2019-01-09 21:00:00,netherlands,onshore_wind,0.3518
2019-01-09 21:00:00,netherlands,solar,0.0
2019-01-09 22:00:00,netherlands,offshore_wind,0.4181
2019-01-09 22:00:00,netherlands,onshore_wind,0.2738
2019-01-09 22:00:00,netherlands,solar,0.0
2019-01-09 23:00:00,netherlands,offshore_wind,0.3516
2019-01-09 23:00:00,netherlands,onshore_wind,0.2291
2019-01-09 23:00:00,netherlands,solar,0.0
2019-01-10 00:00:00,netherlands,offshore_wind,0.3066
2019-01-10 00:00:00,netherlands,onshore_wind,0.2016
2019-01-10 00:00:00,netherlands,solar,0.0
2019-01-10 01:00:00,netherlands,offshore_wind,0.2523
2019-01-10 01:00:00,netherlands,onshore_wind,0.1726
2019-01-10 01:00:00,netherlands,solar,0.0
2019-01-10 02:00:00,netherlands,offshore_wind,0.2168
2019-01-10 02:00:00,netherlands,onshore_wind,0.1534
2019-01-10 02:00:00,netherlands,solar,0.0
2019-01-10 03:00:00,netherlands,offshore_wind,0.1914
2019-01-10 03:00:00,netherlands,onshore_wind,0.14
2019-01-10 03:00:00,netherlands,solar,0.0
2019-01-10 04:00:00,netherlands,offshore_wind,0.1567
2019-01-10 04:00:00,netherlands,onshore_wind,0.1188
2019-01-10 04:00:00,netherlands,solar,0.0
2019-01-10 05:00:00,netherlands,offshore_wind,0.1156
2019-01-10 05:00:00,netherlands,onshore_wind,0.0932
2019-01-10 05:00:00,netherlands,solar,0.0
2019-01-10 06:00:00,netherlands,offshore_wind,0.0822
2019-01-10 06:00:00,netherlands,onshore_wind,0.069
2019-01-10 06:00:00,netherlands,solar,0.0
2019-01-10 07:00:00,netherlands,offshore_wind,0.0547
2019-01-10 07:00:00,netherlands,onshore_wind,0.0465
2019-01-10 07:00:00,netherlands,solar,0.0
2019-01-10 08:00:00,netherlands,offshore_wind,0.0327
2019-01-10 08:00:00,netherlands,onshore_wind,0.0291
2019-01-10 08:00:00,netherlands,solar,0.012
2019-01-10 09:00:00,netherlands,offshore_wind,0.0161
2019-01-10 09:00:00,netherlands,onshore_wind,0.016
2019-01-10 09:00:00,netherlands,solar,0.038
2019-01-10 10:00:00,netherlands,offshore_wind,0.0057
2019-01-10 10:00:00,netherlands,onshore_wind,0.0066
2019-01-10 10:00:00,netherlands,solar,0.063
2019-01-10 11:00:00,netherlands,offshore_wind,0.0056
2019-01-10 11:00:00,netherlands,onshore_wind,0.0048
2019-01-10 11:00:00,netherlands,solar,0.081
2019-01-10 12:00:00,netherlands,offshore_wind,0.0158
2019-01-10 12:00:00,netherlands,onshore_wind,0.0095
2019-01-10 12:00:00,netherlands,solar,0.086
2019-01-10 13:00:00,netherlands,offshore_wind,0.032
2019-01-10 13:00:00,netherlands,onshore_wind,0.02
2019-01-10 13:00:00,netherlands,solar,0.074
2019-01-10 14:00:00,netherlands,offshore_wind,0.0529
2019-01-10 14:00:00,netherlands,onshore_wind,0.0363
2019-01-10 14:00:00,netherlands,solar,0.037
2019-01-10 15:00:00,netherlands,offshore_wind,0.0799
2019-01-10 15:00:00,netherlands,onshore_wind,0.0624
2019-01-10 15:00:00,netherlands,solar,0.001
2019-01-10 16:00:00,netherlands,offshore_wind,0.0975
2019-01-10 16:00:00,netherlands,onshore_wind,0.0804
2019-01-10 16:00:00,netherlands,solar,0.0
2019-01-10 17:00:00,netherlands,offshore_wind,0.1061
2019-01-10 17:00:00,netherlands,onshore_wind,0.0866
2019-01-10 17:00:00,netherlands,solar,0.0
2019-01-10 18:00:00,netherlands,offshore_wind,0.1178
2019-01-10 18:00:00,netherlands,onshore_wind,0.0923
2019-01-10 18:00:00,netherlands,solar,0.0
2019-01-10 19:00:00,netherlands,offshore_wind,0.1371
2019-01-10 19:00:00,netherlands,onshore_wind,0.1048
2019-01-10 19:00:00,netherlands,solar,0.0
2019-01-10 20:00:00,netherlands,offshore_wind,0.1652
2019-01-10 20:00:00,netherlands,onshore_wind,0.1202
2019-01-10 20:00:00,netherlands,solar,0.0
2019-01-10 21:00:00,netherlands,offshore_wind,0.1806
2019-01-10 21:00:00,netherlands,onshore_wind,0.1334
2019-01-10 21:00:00,netherlands,solar,0.0
2019-01-10 22:00:00,netherlands,offshore_wind,0.1736
2019-01-10 22:00:00,netherlands,onshore_wind,0.1323
2019-01-10 22:00:00,netherlands,solar,0.0
2019-01-10 23:00:00,netherlands,offshore_wind,0.1892
2019-01-10 23:00:00,netherlands,onshore_wind,0.1296
2019-01-10 23:00:00,netherlands,solar,0.0
2019-01-11 00:00:00,netherlands,offshore_wind,0.2443
2019-01-11 00:00:00,netherlands,onshore_wind,0.1307
2019-01-11 00:00:00,netherlands,solar,0.0
2019-01-11 01:00:00,netherlands,offshore_wind,0.2904
2019-01-11 01:00:00,netherlands,onshore_wind,0.1434
2019-01-11 01:00:00,netherlands,solar,0.0
2019-01-11 02:00:00,netherlands,offshore_wind,0.3501
2019-01-11 02:00:00,netherlands,onshore_wind,0.1816
2019-01-11 02:00:00,netherlands,solar,0.0
2019-01-11 03:00:00,netherlands,offshore_wind,0.3858
2019-01-11 03:00:00,netherlands,onshore_wind,0.2333
2019-01-11 03:00:00,netherlands,solar,0.0
2019-01-11 04:00:00,netherlands,offshore_wind,0.3779
2019-01-11 04:00:00,netherlands,onshore_wind,0.2704
2019-01-11 04:00:00,netherlands,solar,0.0
2019-01-11 05:00:00,netherlands,offshore_wind,0.3567
2019-01-11 05:00:00,netherlands,onshore_wind,0.2653
2019-01-11 05:00:00,netherlands,solar,0.0
2019-01-11 06:00:00,netherlands,offshore_wind,0.3584
2019-01-11 06:00:00,netherlands,onshore_wind,0.2486
2019-01-11 06:00:00,netherlands,solar,0.0
2019-01-11 07:00:00,netherlands,offshore_wind,0.3696
2019-01-11 07:00:00,netherlands,onshore_wind,0.2402
2019-01-11 07:00:00,netherlands,solar,0.0
2019-01-11 08:00:00,netherlands,offshore_wind,0.4541
2019-01-11 08:00:00,netherlands,onshore_wind,0.2649
2019-01-11 08:00:00,netherlands,solar,0.007
2019-01-11 09:00:00,netherlands,offshore_wind,0.4756
2019-01-11 09:00:00,netherlands,onshore_wind,0.2736
2019-01-11 09:00:00,netherlands,solar,0.023
2019-01-11 10:00:00,netherlands,offshore_wind,0.4822
2019-01-11 10:00:00,netherlands,onshore_wind,0.2864
2019-01-11 10:00:00,netherlands,solar,0.036
2019-01-11 11:00:00,netherlands,offshore_wind,0.4809
2019-01-11 11:00:00,netherlands,onshore_wind,0.3208
2019-01-11 11:00:00,netherlands,solar,0.05
2019-01-11 12:00:00,netherlands,offshore_wind,0.4987
2019-01-11 12:00:00,netherlands,onshore_wind,0.3581
2019-01-11 12:00:00,netherlands,solar,0.064
2019-01-11 13:00:00,netherlands,offshore_wind,0.573
2019-01-11 13:00:00,netherlands,onshore_wind,0.4084
2019-01-11 13:00:00,netherlands,solar,0.05
2019-01-11 14:00:00,netherlands,offshore_wind,0.6105
2019-01-11 14:00:00,netherlands,onshore_wind,0.425
2019-01-11 14:00:00,netherlands,solar,0.018
2019-01-11 15:00:00,netherlands,offshore_wind,0.6217
2019-01-11 15:00:00,netherlands,onshore_wind,0.4334
2019-01-11 15:00:00,netherlands,solar,0.0
2019-01-11 16:00:00,netherlands,offshore_wind,0.6148
2019-01-11 16:00:00,netherlands,onshore_wind,0.436
2019-01-11 16:00:00,netherlands,solar,0.0
2019-01-11 17:00:00,netherlands,offshore_wind,0.5828
2019-01-11 17:00:00,netherlands,onshore_wind,0.4315
2019-01-11 17:00:00,netherlands,solar,0.0
2019-01-11 18:00:00,netherlands,offshore_wind,0.5503
2019-01-11 18:00:00,netherlands,onshore_wind,0.428
2019-01-11 18:00:00,netherlands,solar,0.0
2019-01-11 19:00:00,netherlands,offshore_wind,0.5481
2019-01-11 19:00:00,netherlands,onshore_wind,0.4188
2019-01-11 19:00:00,netherlands,solar,0.0
2019-01-11 20:00:00,netherlands,offshore_wind,0.5286
2019-01-11 20:00:00,netherlands,onshore_wind,0.3955
2019-01-11 20:00:00,netherlands,solar,0.0
2019-01-11 21:00:00,netherlands,offshore_wind,0.5018
2019-01-11 21:00:00,netherlands,onshore_wind,0.3768
2019-01-11 21:00:00,netherlands,solar,0.0
2019-01-11 22:00:00,netherlands,offshore_wind,0.4583
2019-01-11 22:00:00,netherlands,onshore_wind,0.3471
2019-01-11 22:00:00,netherlands,solar,0.0
2019-01-11 23:00:00,netherlands,offshore_wind,0.4213
2019-01-11 23:00:00,netherlands,onshore_wind,0.3191
2019-01-11 23:00:00,netherlands,solar,0.0
2019-01-12 00:00:00,netherlands,offshore_wind,0.4061
2019-01-12 00:00:00,netherlands,onshore_wind,0.3066
2019-01-12 00:00:00,netherlands,solar,0.0
2019-01-12 01:00:00,netherlands,offshore_wind,0.418
2019-01-12 01:00:00,netherlands,onshore_wind,0.3128
2019-01-12 01:00:00,netherlands,solar,0.0
2019-01-12 02:00:00,netherlands,offshore_wind,0.4355
2019-01-12 02:00:00,netherlands,onshore_wind,0.3269
2019-01-12 02:00:00,netherlands,solar,0.0
2019-01-12 03:00:00,netherlands,offshore_wind,0.453
2019-01-12 03:00:00,netherlands,onshore_wind,0.3376
2019-01-12 03:00:00,netherlands,solar,0.0
2019-01-12 04:00:00,netherlands,offshore_wind,0.5183
2019-01-12 04:00:00,netherlands,onshore_wind,0.3617
2019-01-12 04:00:00,netherlands,solar,0.0
2019-01-12 05:00:00,netherlands,offshore_wind,0.5884
2019-01-12 05:00:00,netherlands,onshore_wind,0.404
2019-01-12 05:00:00,netherlands,solar,0.0
2019-01-12 06:00:00,netherlands,offshore_wind,0.6668
2019-01-12 06:00:00,netherlands,onshore_wind,0.4561
2019-01-12 06:00:00,netherlands,solar,0.0
2019-01-12 07:00:00,netherlands,offshore_wind,0.7336
2019-01-12 07:00:00,netherlands,onshore_wind,0.5352
2019-01-12 07:00:00,netherlands,solar,0.0
2019-01-12 08:00:00,netherlands,offshore_wind,0.7616
2019-01-12 08:00:00,netherlands,onshore_wind,0.5955
2019-01-12 08:00:00,netherlands,solar,0.014
2019-01-12 09:00:00,netherlands,offshore_wind,0.7476
2019-01-12 09:00:00,netherlands,onshore_wind,0.5997
2019-01-12 09:00:00,netherlands,solar,0.023
2019-01-12 10:00:00,netherlands,offshore_wind,0.7348
2019-01-12 10:00:00,netherlands,onshore_wind,0.5864
2019-01-12 10:00:00,netherlands,solar,0.023
2019-01-12 11:00:00,netherlands,offshore_wind,0.752
2019-01-12 11:00:00,netherlands,onshore_wind,0.5968
2019-01-12 11:00:00,netherlands,solar,0.015
2019-01-12 12:00:00,netherlands,offshore_wind,0.7674
2019-01-12 12:00:00,netherlands,onshore_wind,0.5965
2019-01-12 12:00:00,netherlands,solar,0.015
2019-01-12 13:00:00,netherlands,offshore_wind,0.7695
2019-01-12 13:00:00,netherlands,onshore_wind,0.591
2019-01-12 13:00:00,netherlands,solar,0.019
2019-01-12 14:00:00,netherlands,offshore_wind,0.7648
2019-01-12 14:00:00,netherlands,onshore_wind,0.5802
2019-01-12 14:00:00,netherlands,solar,0.022
2019-01-12 15:00:00,netherlands,offshore_wind,0.7704
2019-01-12 15:00:00,netherlands,onshore_wind,0.589
2019-01-12 15:00:00,netherlands,solar,0.001
2019-01-12 16:00:00,netherlands,offshore_wind,0.7771
2019-01-12 16:00:00,netherlands,onshore_wind,0.5933
2019-01-12 16:00:00,netherlands,solar,0.0
2019-01-12 17:00:00,netherlands,offshore_wind,0.7787
2019-01-12 17:00:00,netherlands,onshore_wind,0.5899
2019-01-12 17:00:00,netherlands,solar,0.0
2019-01-12 18:00:00,netherlands,offshore_wind,0.7596
2019-01-12 18:00:00,netherlands,onshore_wind,0.5743
2019-01-12 18:00:00,netherlands,solar,0.0
2019-01-12 19:00:00,netherlands,offshore_wind,0.7295
2019-01-12 19:00:00,netherlands,onshore_wind,0.5478
2019-01-12 19:00:00,netherlands,solar,0.0
2019-01-12 20:00:00,netherlands,offshore_wind,0.6965
2019-01-12 20:00:00,netherlands,onshore_wind,0.5152
2019-01-12 20:00:00,netherlands,solar,0.0
2019-01-12 21:00:00,netherlands,offshore_wind,0.6176
2019-01-12 21:00:00,netherlands,onshore_wind,0.4645
2019-01-12 21:00:00,netherlands,solar,0.0
2019-01-12 22:00:00,netherlands,offshore_wind,0.5262
2019-01-12 22:00:00,netherlands,onshore_wind,0.3977
2019-01-12 22:00:00,netherlands,solar,0.0
2019-01-12 23:00:00,netherlands,offshore_wind,0.4865
2019-01-12 23:00:00,netherlands,onshore_wind,0.3586
2019-01-12 23:00:00,netherlands,solar,0.0
2019-01-13 00:00:00,netherlands,offshore_wind,0.4794
2019-01-13 00:00:00,netherlands,onshore_wind,0.3425
2019-01-13 00:00:00,netherlands,solar,0.0
2019-01-13 01:00:00,netherlands,offshore_wind,0.4744
2019-01-13 01:00:00,netherlands,onshore_wind,0.3299
2019-01-13 01:00:00,netherlands,solar,0.0
2019-01-13 02:00:00,netherlands,offshore_wind,0.5237
2019-01-13 02:00:00,netherlands,onshore_wind,0.3585
2019-01-13 02:00:00,netherlands,solar,0.0
2019-01-13 03:00:00,netherlands,offshore_wind,0.6124
2019-01-13 03:00:00,netherlands,onshore_wind,0.4052
2019-01-13 03:00:00,netherlands,solar,0.0
2019-01-13 04:00:00,netherlands,offshore_wind,0.676
2019-01-13 04:00:00,netherlands,onshore_wind,0.4485
2019-01-13 04:00:00,netherlands,solar,0.0
2019-01-13 05:00:00,netherlands,offshore_wind,0.7273
2019-01-13 05:00:00,netherlands,onshore_wind,0.5012
2019-01-13 05:00:00,netherlands,solar,0.0
2019-01-13 06:00:00,netherlands,offshore_wind,0.7643
2019-01-13 06:00:00,netherlands,onshore_wind,0.5363
2019-01-13 06:00:00,netherlands,solar,0.0
2019-01-13 07:00:00,netherlands,offshore_wind,0.7882
2019-01-13 07:00:00,netherlands,onshore_wind,0.5631
2019-01-13 07:00:00,netherlands,solar,0.0
2019-01-13 08:00:00,netherlands,offshore_wind,0.8284
2019-01-13 08:00:00,netherlands,onshore_wind,0.6141
2019-01-13 08:00:00,netherlands,solar,0.001
2019-01-13 09:00:00,netherlands,offshore_wind,0.8722
2019-01-13 09:00:00,netherlands,onshore_wind,0.6846
2019-01-13 09:00:00,netherlands,solar,0.008
2019-01-13 10:00:00,netherlands,offshore_wind,0.8942
2019-01-13 10:00:00,netherlands,onshore_wind,0.7323
2019-01-13 10:00:00,netherlands,solar,0.016
2019-01-13 11:00:00,netherlands,offshore_wind,0.8941
2019-01-13 11:00:00,netherlands,onshore_wind,0.7555
2019-01-13 11:00:00,netherlands,solar,0.023
2019-01-13 12:00:00,netherlands,offshore_wind,0.9105
2019-01-13 12:00:00,netherlands,onshore_wind,0.7798
2019-01-13 12:00:00,netherlands,solar,0.024
2019-01-13 13:00:00,netherlands,offshore_wind,0.9301
2019-01-13 13:00:00,netherlands,onshore_wind,0.8048
2019-01-13 13:00:00,netherlands,solar,0.022
2019-01-13 14:00:00,netherlands,offshore_wind,0.9336
2019-01-13 14:00:00,netherlands,onshore_wind,0.8182
2019-01-13 14:00:00,netherlands,solar,0.011
2019-01-13 15:00:00,netherlands,offshore_wind,0.9377
2019-01-13 15:00:00,netherlands,onshore_wind,0.8352
2019-01-13 15:00:00,netherlands,solar,0.0
2019-01-13 16:00:00,netherlands,offshore_wind,0.9333
2019-01-13 16:00:00,netherlands,onshore_wind,0.8324
2019-01-13 16:00:00,netherlands,solar,0.0
2019-01-13 17:00:00,netherlands,offshore_wind,0.9187
